asset,trix_length,total_return,sharpe_ratio,sortino_ratio,omega_ratio,calmar_ratio,max_drawdown,win_rate,profit_factor,volatility,num_trades
shib,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,76,0.0,0.21385384385587997,0.0,1.0714285296660613,1.499999122987286,0.0666666302868778,0.5,1.0714285296660613,0.4676085552627528,2
doge,76,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,77,0.0,0.21385384385587997,0.0,1.0714285296660613,1.499999122987286,0.0666666302868778,0.5,1.0714285296660613,0.4676085552627528,2
doge,77,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,78,-0.13333332120673713,-3.502021146049836,-3.6080252639762556,0.3571427349488171,-20.25000077956671,0.13333332120673713,0.3333333333333333,0.3571427349488171,0.7709833110014644,3
doge,78,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,79,-0.13333332120673713,-3.502021146049836,-3.6080252639762556,0.3571427349488171,-20.25000077956671,0.13333332120673713,0.3333333333333333,0.3571427349488171,0.7709833110014644,3
doge,79,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,80,-0.06666663028687769,-1.2470642258528843,-1.4493768018109696,0.7417583473864051,-8.134610824263671,0.13333332120673713,0.5,0.7417583473864051,0.8697344173926294,4
doge,80,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,81,-0.06666663028687769,-1.2470642258528843,-1.4493768018109696,0.7417583473864051,-8.134610824263671,0.13333332120673713,0.5,0.7417583473864051,0.8697344173926294,4
doge,81,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,82,-0.06666663028687769,-1.2470642258528843,-1.4493768018109696,0.7417583473864051,-8.134610824263671,0.13333332120673713,0.5,0.7417583473864051,0.8697344173926294,4
doge,82,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,83,-0.06666663028687769,-1.2470642258528843,-1.4493768018109696,0.7417583473864051,-8.134610824263671,0.13333332120673713,0.5,0.7417583473864051,0.8697344173926294,4
doge,83,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,84,-0.06666663028687769,-1.2470642258528843,-1.4493768018109696,0.7417583473864051,-8.134610824263671,0.13333332120673713,0.5,0.7417583473864051,0.8697344173926294,4
doge,84,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,85,-0.06666663028687769,-1.2470642258528843,-1.4493768018109696,0.7417583473864051,-8.134610824263671,0.13333332120673713,0.5,0.7417583473864051,0.8697344173926294,4
doge,85,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,86,-0.06666663028687769,-1.2470642258528843,-1.4493768018109696,0.7417583473864051,-8.134610824263671,0.13333332120673713,0.5,0.7417583473864051,0.8697344173926294,4
doge,86,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,87,-0.1999999514936146,-3.7976494964698997,-5.0,0.4326923490075074,-20.423076393947607,0.1999999514936146,0.4,0.4326923490075074,1.0755637906912565,5
doge,87,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,88,-0.1999999514936146,-3.7976494964698997,-5.0,0.4326923490075074,-20.423076393947607,0.1999999514936146,0.4,0.4326923490075074,1.0755637906912565,5
doge,88,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,89,-0.1999999514936146,-3.7976494964698997,-5.0,0.4326923490075074,-20.423076393947607,0.1999999514936146,0.4,0.4326923490075074,1.0755637906912565,5
doge,89,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,90,-0.26666664241347393,-5.237985751180497,-5.0,0.34808766581244766,-21.8798075600012,0.26666664241347393,0.3333333333333333,0.34808766581244766,1.1139042937189174,6
doge,90,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,91,-0.26666664241347393,-5.237985751180497,-5.0,0.34808766581244766,-21.8798075600012,0.26666664241347393,0.3333333333333333,0.34808766581244766,1.1139042937189174,6
doge,91,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,92,-0.26666664241347393,-5.237985751180497,-5.0,0.34808766581244766,-21.8798075600012,0.26666664241347393,0.3333333333333333,0.34808766581244766,1.1139042937189174,6
doge,92,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,93,-0.26666664241347393,-5.237985751180497,-5.0,0.34808766581244766,-21.8798075600012,0.26666664241347393,0.3333333333333333,0.34808766581244766,1.1139042937189174,6
doge,93,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,94,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,94,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,95,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,95,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,96,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,96,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,97,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,97,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,98,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,98,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,99,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,99,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,100,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,100,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,101,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,101,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,102,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,102,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,103,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,103,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,104,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,104,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,105,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,105,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,106,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,106,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,107,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,107,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,108,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,108,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,109,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,109,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,110,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,110,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,111,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,111,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,112,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,112,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,113,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,113,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,114,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,114,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,115,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,115,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,116,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,116,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,117,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,117,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,118,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,118,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,119,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,119,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,120,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,120,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,121,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,121,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,122,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,122,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,123,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,123,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,124,-0.20792353016860687,-3.4359708052966327,-5.0,0.5360417700294797,-15.571597982242313,0.26666664241347393,0.42857142857142855,0.5360417700294797,1.208516016648313,7
doge,124,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,125,-0.26666664241347393,-5.237985751180497,-5.0,0.34808766581244766,-21.8798075600012,0.26666664241347393,0.3333333333333333,0.34808766581244766,1.1139042937189174,6
doge,125,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,126,-0.26666664241347393,-5.237985751180497,-5.0,0.34808766581244766,-21.8798075600012,0.26666664241347393,0.3333333333333333,0.34808766581244766,1.1139042937189174,6
doge,126,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,127,-0.26666664241347393,-5.237985751180497,-5.0,0.34808766581244766,-21.8798075600012,0.26666664241347393,0.3333333333333333,0.34808766581244766,1.1139042937189174,6
doge,127,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,128,-0.1999999514936146,-3.7976494964698997,-5.0,0.4326923490075074,-20.423076393947607,0.1999999514936146,0.4,0.4326923490075074,1.0755637906912565,5
doge,128,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,129,-0.1999999514936146,-3.7976494964698997,-5.0,0.4326923490075074,-20.423076393947607,0.1999999514936146,0.4,0.4326923490075074,1.0755637906912565,5
doge,129,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pepe,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
bonk,130,-0.1999999514936146,-3.7976494964698997,-5.0,0.4326923490075074,-20.423076393947607,0.1999999514936146,0.4,0.4326923490075074,1.0755637906912565,5
doge,130,-0.19031048395120387,-7.139887819359651,-5.0,0.2610091122611918,-19.07042829281507,0.22169496633889493,0.25,0.2610091122611918,0.5921406701909671,12
shib,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
