time,majors_market_cap,symbols_count,majors_index
2023-01-15,740627860844.2926,18,740627860844.2926
2023-01-16,749014006866.0956,18,749014006866.0956
2023-01-17,747384282182.5044,18,747384282182.5044
2023-01-18,725213204620.856,18,725213204620.856
2023-01-19,741724895894.3716,18,741724895894.3716
2023-01-20,796070821098.2417,18,796070821098.2417
2023-01-21,791833469468.2922,18,791833469468.2922
2023-01-22,791552860291.1306,18,791552860291.1306
2023-01-23,798237167282.498,18,798237167282.498
2023-01-24,778119869034.8478,18,778119869034.8478
2023-01-25,800056853085.9912,18,800056853085.9912
2023-01-26,796384053490.0935,18,796384053490.0935
2023-01-27,800240201735.946,18,800240201735.946
2023-01-28,794266927921.2979,18,794266927921.2979
2023-01-29,823192154682.8723,18,823192154682.8723
2023-01-30,787368882298.157,18,787368882298.157
2023-01-31,798355006939.2319,18,798355006939.2319
2023-02-01,821959955862.2103,18,821959955862.2103
2023-02-02,816914920179.5625,18,816914920179.5625
2023-02-03,822670581069.7971,18,822670581069.7971
2023-02-04,819337494764.9197,18,819337494764.9197
2023-02-05,804690629116.7686,18,804690629116.7686
2023-02-06,796128861590.6292,18,796128861590.6292
2023-02-07,818920089687.6863,18,818920089687.6863
2023-02-08,807432705928.9843,18,807432705928.9843
2023-02-09,761471165715.7253,18,761471165715.7253
2023-02-10,754435774229.2058,18,754435774229.2058
2023-02-11,764408939853.647,18,764408939853.647
2023-02-12,758684443233.9155,18,758684443233.9155
2023-02-13,754271406902.0066,18,754271406902.0066
2023-02-14,772429950272.4568,18,772429950272.4568
2023-02-15,838360873394.6628,18,838360873394.6628
2023-02-16,813017204537.8856,18,813017204537.8856
2023-02-17,843876545752.5886,18,843876545752.5886
2023-02-18,846020558230.5835,18,846020558230.5835
2023-02-19,837490259044.2928,18,837490259044.2928
2023-02-20,853223517141.2634,18,853223517141.2634
2023-02-21,836631763783.5103,18,836631763783.5103
2023-02-22,829613417199.6335,18,829613417199.6335
2023-02-23,824543256596.9712,18,824543256596.9712
2023-02-24,800065911886.0879,18,800065911886.0879
2023-02-25,796500599059.2803,18,796500599059.2803
2023-02-26,812628208472.4426,18,812628208472.4426
2023-02-27,809185374349.8394,18,809185374349.8394
2023-02-28,795315612572.8574,18,795315612572.8574
2023-03-01,815006354621.9337,18,815006354621.9337
2023-03-02,807182372694.3984,18,807182372694.3984
2023-03-03,771388356089.7665,18,771388356089.7665
2023-03-04,769098108865.4556,18,769098108865.4556
2023-03-05,770291899458.7405,19,770291899458.7405
2023-03-06,771226954494.4928,19,771226954494.4928
2023-03-07,766017308574.3752,19,766017308574.3752
2023-03-08,749170205450.9924,19,749170205450.9924
2023-03-09,705019754272.8967,19,705019754272.8967
2023-03-10,700904012757.3029,19,700904012757.3029
2023-03-11,715290071119.2598,19,715290071119.2598
2023-03-12,766725604539.9257,19,766725604539.9257
2023-03-13,823024501936.2166,19,823024501936.2166
2023-03-14,838755712553.3225,19,838755712553.3225
2023-03-15,819479598087.0044,19,819479598087.0044
2023-03-16,840162832911.2571,19,840162832911.2571
2023-03-17,908652563747.1682,19,908652563747.1682
2023-03-18,891631454002.1543,19,891631454002.1543
2023-03-19,919354872459.1646,19,919354872459.1646
2023-03-20,903947033144.2084,19,903947033144.2084
2023-03-21,930737766686.9694,19,930737766686.9694
2023-03-22,897412036833.5676,19,897412036833.5676
2023-03-23,932619512906.0049,19,932619512906.0049
2023-03-24,902944245546.0098,19,902944245546.0098
2023-03-25,902189382173.8076,19,902189382173.8076
2023-03-26,918505262227.3848,19,918505262227.3848
2023-03-27,890722253001.1189,19,890722253001.1189
2023-03-28,904595849783.1493,19,904595849783.1493
2023-03-29,932986294914.195,19,932986294914.195
2023-03-30,925635003086.6951,19,925635003086.6951
2023-03-31,940700395209.5791,19,940700395209.5791
2023-04-01,936122532517.9254,19,936122532517.9254
2023-04-02,928573053938.2395,19,928573053938.2395
2023-04-03,920016196536.0344,19,920016196536.0344
2023-04-04,936517106434.8224,19,936517106434.8224
2023-04-05,942423036206.0789,19,942423036206.0789
2023-04-06,934003872278.964,19,934003872278.964
2023-04-07,930757697619.7831,19,930757697619.7831
2023-04-08,928175968159.0442,19,928175968159.0442
2023-04-09,938018604679.4177,19,938018604679.4177
2023-04-10,973694663053.0198,19,973694663053.0198
2023-04-11,984800982174.5153,19,984800982174.5153
2023-04-12,985556300501.2443,19,985556300501.2443
2023-04-13,1005265654307.7272,19,1005265654307.7272
2023-04-14,1021095927024.0942,19,1021095927024.0942
2023-04-15,1017466197784.5903,19,1017466197784.5903
2023-04-16,1024577434884.472,19,1024577434884.472
2023-04-17,998290117134.9661,19,998290117134.9661
2023-04-18,1024380404011.386,19,1024380404011.386
2023-04-19,961041168407.1422,19,961041168407.1422
2023-04-20,946767603165.0359,19,946767603165.0359
2023-04-21,911881675043.1486,19,911881675043.1486
2023-04-22,929978981054.2615,19,929978981054.2615
2023-04-23,922235506895.7365,19,922235506895.7365
2023-04-24,918308956116.1199,19,918308956116.1199
2023-04-25,939909523439.657,19,939909523439.657
2023-04-26,939476065974.6135,19,939476065974.6135
2023-04-27,967693968197.2666,19,967693968197.2666
2023-04-28,963273028667.793,19,963273028667.793
2023-04-29,963284473090.9421,19,963284473090.9421
2023-04-30,960609262698.0923,19,960609262698.0923
2023-05-01,928052539994.7494,19,928052539994.7494
2023-05-02,944446436324.543,19,944446436324.543
2023-05-03,961140736015.405,20,961140736015.405
2023-05-04,952706111803.7577,20,952706111803.7577
2023-05-05,982835639932.0077,20,982835639932.0077
2023-05-06,955205239147.8679,20,955205239147.8679
2023-05-07,941565732376.8284,20,941565732376.8284
2023-05-08,917673674796.3685,20,917673674796.3685
2023-05-09,916880960864.3289,20,916880960864.3289
2023-05-10,916767322808.5515,20,916767322808.5515
2023-05-11,895051126331.9485,20,895051126331.9485
2023-05-12,894733506620.0948,20,894733506620.0948
2023-05-13,892181888898.5161,20,892181888898.5161
2023-05-14,896693816036.6455,20,896693816036.6455
2023-05-15,904699741086.1376,20,904699741086.1376
2023-05-16,902982467758.0764,20,902982467758.0764
2023-05-17,912485561528.8074,20,912485561528.8074
2023-05-18,897028342379.6411,20,897028342379.6411
2023-05-19,899670608200.0546,20,899670608200.0546
2023-05-20,905879568330.3936,20,905879568330.3936
2023-05-21,894058182396.7102,20,894058182396.7102
2023-05-22,898705649540.678,20,898705649540.678
2023-05-23,912031987976.5518,20,912031987976.5518
2023-05-24,883674238898.1694,20,883674238898.1694
2023-05-25,886912943951.0802,20,886912943951.0802
2023-05-26,896241326757.4784,20,896241326757.4784
2023-05-27,901080279522.1714,20,901080279522.1714
2023-05-28,938543540130.7937,20,938543540130.7937
2023-05-29,928986003982.8434,20,928986003982.8434
2023-05-30,930827961148.3118,20,930827961148.3118
2023-05-31,915685351254.2877,20,915685351254.2877
2023-06-01,904653837511.4327,20,904653837511.4327
2023-06-02,922674303131.8674,20,922674303131.8674
2023-06-03,916738766814.929,20,916738766814.929
2023-06-04,918600126348.8546,20,918600126348.8546
2023-06-05,871645338895.8333,20,871645338895.8333
2023-06-06,913135834622.7664,20,913135834622.7664
2023-06-07,881184480436.9255,20,881184480436.9255
2023-06-08,886950083511.9186,20,886950083511.9186
2023-06-09,883678289168.3667,20,883678289168.3667
2023-06-10,849527076109.6138,20,849527076109.6138
2023-06-11,851675324778.1979,20,851675324778.1979
2023-06-12,849644298372.0,20,849644298372.0
2023-06-13,851348141931.2144,20,851348141931.2144
2023-06-14,819621222251.5576,20,819621222251.5576
2023-06-15,830333784829.3992,20,830333784829.3992
2023-06-16,852582963959.5186,20,852582963959.5186
2023-06-17,859435528500.6042,20,859435528500.6042
2023-06-18,854419356431.397,20,854419356431.397
2023-06-19,867786906983.8708,20,867786906983.8708
2023-06-20,906636510539.4812,20,906636510539.4812
2023-06-21,956002297965.2793,20,956002297965.2793
2023-06-22,949532868414.3323,20,949532868414.3323
2023-06-23,970495173102.8241,20,970495173102.8241
2023-06-24,962856451722.1587,20,962856451722.1587
2023-06-25,965452768876.2505,20,965452768876.2505
2023-06-26,953798741146.7654,20,953798741146.7654
2023-06-27,967482493278.2926,20,967482493278.2926
2023-06-28,943062864086.4194,20,943062864086.4194
2023-06-29,956149361688.4231,20,956149361688.4231
2023-06-30,971532427161.8066,20,971532427161.8066
2023-07-01,974290770239.4596,20,974290770239.4596
2023-07-02,977383451630.706,20,977383451630.706
2023-07-03,990560055121.1433,20,990560055121.1433
2023-07-04,979103666920.8496,20,979103666920.8496
2023-07-05,968238573080.0559,20,968238573080.0559
2023-07-06,945601221060.3864,20,945601221060.3864
2023-07-07,959701786333.3223,20,959701786333.3223
2023-07-08,959356476576.8828,20,959356476576.8828
2023-07-09,955369694002.4177,20,955369694002.4177
2023-07-10,964650044942.9873,20,964650044942.9873
2023-07-11,969407889380.3156,20,969407889380.3156
2023-07-12,962805889555.9675,20,962805889555.9675
2023-07-13,1032893211869.4502,20,1032893211869.4502
2023-07-14,992948527270.0856,20,992948527270.0856
2023-07-15,991487763472.6631,20,991487763472.6631
2023-07-16,989266175874.6023,20,989266175874.6023
2023-07-17,985761448090.1343,20,985761448090.1343
2023-07-18,978702834608.229,20,978702834608.229
2023-07-19,983693412589.6448,20,983693412589.6448
2023-07-20,980457859628.2781,20,980457859628.2781
2023-07-21,981732857579.9663,20,981732857579.9663
2023-07-22,971928644537.3782,20,971928644537.3782
2023-07-23,982120408830.345,20,982120408830.345
2023-07-24,953594232323.0568,20,953594232323.0568
2023-07-25,955525296470.3903,20,955525296470.3903
2023-07-26,962377928464.3745,20,962377928464.3745
2023-07-27,958192887597.8086,20,958192887597.8086
2023-07-28,962518084149.3958,20,962518084149.3958
2023-07-29,964608995830.3237,20,964608995830.3237
2023-07-30,959076600070.532,20,959076600070.532
2023-07-31,955504283342.6652,20,955504283342.6652
2023-08-01,968527433995.1367,20,968527433995.1367
2023-08-02,949289881342.5708,20,949289881342.5708
2023-08-03,947051168518.686,20,947051168518.686
2023-08-04,942205187252.5343,20,942205187252.5343
2023-08-05,942344098910.0618,20,942344098910.0618
2023-08-06,941470953010.9185,20,941470953010.9185
2023-08-07,944149337851.8328,20,944149337851.8328
2023-08-08,962412396600.9465,20,962412396600.9465
2023-08-09,958025650184.6885,20,958025650184.6885
2023-08-10,953607619820.7095,20,953607619820.7095
2023-08-11,952017936275.304,20,952017936275.304
2023-08-12,952485196797.0918,20,952485196797.0918
2023-08-13,947905883470.9933,20,947905883470.9933
2023-08-14,952569058554.8973,20,952569058554.8973
2023-08-15,941232477186.285,20,941232477186.285
2023-08-16,924751762117.4363,20,924751762117.4363
2023-08-17,858643925597.1567,20,858643925597.1567
2023-08-18,843714620504.1501,20,843714620504.1501
2023-08-19,848044578533.2964,20,848044578533.2964
2023-08-20,853361549619.8074,20,853361549619.8074
2023-08-21,847018205329.033,20,847018205329.033
2023-08-22,839906737430.2163,20,839906737430.2163
2023-08-23,856846855627.7168,20,856846855627.7168
2023-08-24,847347224950.8157,20,847347224950.8157
2023-08-25,843870324913.4697,20,843870324913.4697
2023-08-26,841712591988.509,20,841712591988.509
2023-08-27,845421721054.7677,20,845421721054.7677
2023-08-28,844820430202.6257,20,844820430202.6257
2023-08-29,890799116930.6079,20,890799116930.6079
2023-08-30,876132226169.5298,20,876132226169.5298
2023-08-31,837545791879.6083,20,837545791879.6083
2023-09-01,830837310191.4943,20,830837310191.4943
2023-09-02,833827792298.6619,20,833827792298.6619
2023-09-03,836076659359.4863,20,836076659359.4863
2023-09-04,832546011843.9067,20,832546011843.9067
2023-09-05,832729682110.5884,20,832729682110.5884
2023-09-06,831930930508.4446,20,831930930508.4446
2023-09-07,844396676613.2919,20,844396676613.2919
2023-09-08,835463183142.9304,20,835463183142.9304
2023-09-09,834915924718.6058,20,834915924718.6058
2023-09-10,829239468802.9504,20,829239468802.9504
2023-09-11,803960338283.3545,20,803960338283.3545
2023-09-12,824184556041.7,20,824184556041.7
2023-09-13,835299980158.9154,20,835299980158.9154
2023-09-14,845154639199.8846,20,845154639199.8846
2023-09-15,850214403832.5763,20,850214403832.5763
2023-09-16,848635866735.6986,20,848635866735.6986
2023-09-17,845053485371.0267,20,845053485371.0267
2023-09-18,853265515308.7756,20,853265515308.7756
2023-09-19,864974526122.4974,20,864974526122.4974
2023-09-20,860575512972.8191,20,860575512972.8191
2023-09-21,841848549023.3262,20,841848549023.3262
2023-09-22,843728446203.1786,20,843728446203.1786
2023-09-23,843816920629.4177,20,843816920629.4177
2023-09-24,834195226247.9429,20,834195226247.9429
2023-09-25,837203862488.9043,20,837203862488.9043
2023-09-26,835787175280.9563,20,835787175280.9563
2023-09-27,838983492357.8428,20,838983492357.8428
2023-09-28,861580126525.1981,20,861580126525.1981
2023-09-29,862645263373.8716,20,862645263373.8716
2023-09-30,864719761018.1974,20,864719761018.1974
2023-10-01,896315991269.5781,20,896315991269.5781
2023-10-02,875587130051.1074,20,875587130051.1074
2023-10-03,874350798976.715,20,874350798976.715
2023-10-04,880166391508.2703,20,880166391508.2703
2023-10-05,866531347842.699,20,866531347842.699
2023-10-06,882848563616.0203,20,882848563616.0203
2023-10-07,881012768571.878,20,881012768571.878
2023-10-08,879583021659.0902,20,879583021659.0902
2023-10-09,862109342909.0098,20,862109342909.0098
2023-10-10,856754919073.0432,20,856754919073.0432
2023-10-11,845029167268.802,20,845029167268.802
2023-10-12,837916133649.7695,20,837916133649.7695
2023-10-13,842402782551.4359,20,842402782551.4359
2023-10-14,843113687498.2152,20,843113687498.2152
2023-10-15,850214594159.9501,20,850214594159.9501
2023-10-16,885636469173.1877,20,885636469173.1877
2023-10-17,877431871835.5725,20,877431871835.5725
2023-10-18,874520766587.6216,20,874520766587.6216
2023-10-19,886066997946.0525,20,886066997946.0525
2023-10-20,911795254708.0669,20,911795254708.0669
2023-10-21,923401804941.1469,20,923401804941.1469
2023-10-22,930838642849.917,20,930838642849.917
2023-10-23,1011583137869.9954,20,1011583137869.9954
2023-10-24,1029479156719.6183,20,1029479156719.6183
2023-10-25,1043526200020.7139,20,1043526200020.7139
2023-10-26,1039203728231.5325,20,1039203728231.5325
2023-10-27,1030279855282.8479,20,1030279855282.8479
2023-10-28,1034094067759.5366,20,1034094067759.5366
2023-10-29,1047661393339.0222,20,1047661393339.0222
2023-10-30,1059472988053.4263,21,1059472988053.4263
2023-10-31,1066107608905.8958,21,1066107608905.8958
2023-11-01,1089595237205.1384,21,1089595237205.1384
2023-11-02,1073235912251.5239,21,1073235912251.5239
2023-11-03,1073741495155.5498,21,1073741495155.5498
2023-11-04,1087475344673.4167,21,1087475344673.4167
2023-11-05,1096250413356.6992,21,1096250413356.6992
2023-11-06,1104932178267.5405,21,1104932178267.5405
2023-11-07,1108066489132.648,21,1108066489132.648
2023-11-08,1116045567897.5237,21,1116045567897.5237
2023-11-09,1166297994446.1958,21,1166297994446.1958
2023-11-10,1182399628700.9292,21,1182399628700.9292
2023-11-11,1177838835568.832,21,1177838835568.832
2023-11-12,1176802225927.192,21,1176802225927.192
2023-11-13,1159380171322.3003,21,1159380171322.3003
2023-11-14,1130570343803.146,21,1130570343803.146
2023-11-15,1200445307434.1592,21,1200445307434.1592
2023-11-16,1143361906168.1438,21,1143361906168.1438
2023-11-17,1152806247125.7473,21,1152806247125.7473
2023-11-18,1153285963433.179,21,1153285963433.179
2023-11-19,1180456166272.5952,21,1180456166272.5952
2023-11-20,1178671106755.9475,21,1178671106755.9475
2023-11-21,1121100182485.6206,21,1121100182485.6206
2023-11-22,1179663906668.7585,21,1179663906668.7585
2023-11-23,1176654213606.9414,21,1176654213606.9414
2023-11-24,1188667751406.6438,21,1188667751406.6438
2023-11-25,1193791689050.1497,21,1193791689050.1497
2023-11-26,1182887623591.874,21,1182887623591.874
2023-11-27,1168088454368.5715,21,1168088454368.5715
2023-11-28,1185858887450.1567,21,1185858887450.1567
2023-11-29,1184411459184.2441,21,1184411459184.2441
2023-11-30,1184564334318.4639,21,1184564334318.4639
2023-12-01,1210543640133.1724,21,1210543640133.1724
2023-12-02,1241136893742.3694,21,1241136893742.3694
2023-12-03,1253645746129.8438,21,1253645746129.8438
2023-12-04,1300922136002.8818,21,1300922136002.8818
2023-12-05,1349814475894.223,21,1349814475894.223
2023-12-06,1337783893449.3818,21,1337783893449.3818
2023-12-07,1350673304338.0715,21,1350673304338.0715
2023-12-08,1382560883244.722,21,1382560883244.722
2023-12-09,1370491412571.5054,21,1370491412571.5054
2023-12-10,1378437898246.5276,21,1378437898246.5276
2023-12-11,1303592369485.1677,21,1303592369485.1677
2023-12-12,1307072488120.2815,21,1307072488120.2815
2023-12-13,1348602605733.1948,21,1348602605733.1948
2023-12-14,1361916221262.4707,21,1361916221262.4707
2023-12-15,1319410643484.1406,21,1319410643484.1406
2023-12-16,1329902522621.348,21,1329902522621.348
2023-12-17,1302524948479.157,21,1302524948479.157
2023-12-18,1333875654506.6504,21,1333875654506.6504
2023-12-19,1320051526747.822,21,1320051526747.822
2023-12-20,1361005385553.2708,21,1361005385553.2708
2023-12-21,1383504981891.5327,21,1383504981891.5327
2023-12-22,1401240952166.1138,21,1401240952166.1138
2023-12-23,1399853638770.9285,21,1399853638770.9285
2023-12-24,1380508471540.0234,21,1380508471540.0234
2023-12-25,1403176966858.2026,21,1403176966858.2026
2023-12-26,1372410705982.904,21,1372410705982.904
2023-12-27,1413518808738.0862,21,1413518808738.0862
2023-12-28,1386878857357.5989,21,1386878857357.5989
2023-12-29,1369658030108.412,21,1369658030108.412
2023-12-30,1366089154625.0952,21,1366089154625.0952
2023-12-31,1364808030667.6648,21,1364808030667.6648
2024-01-01,1422266034234.4114,21,1422266034234.4114
2024-01-02,1433729662566.0051,21,1433729662566.0051
2024-01-03,1359363937060.2568,21,1359363937060.2568
2024-01-04,1400634179146.3457,21,1400634179146.3457
2024-01-05,1391689173159.8718,21,1391689173159.8718
2024-01-06,1376347221722.251,21,1376347221722.251
2024-01-07,1365609828277.994,21,1365609828277.994
2024-01-08,1451897250031.0037,21,1451897250031.0037
2024-01-09,1433463655611.2053,21,1433463655611.2053
2024-01-10,1483732372985.6904,21,1483732372985.6904
2024-01-11,1485332647262.4067,21,1485332647262.4067
2024-01-12,1390581261893.016,21,1390581261893.016
2024-01-13,1401835239954.9604,21,1401835239954.9604
2024-01-14,1363715209379.1067,21,1363715209379.1067
2024-01-15,1386370307810.5066,21,1386370307810.5066
2024-01-16,1410659226666.9944,21,1410659226666.9944
2024-01-17,1395777831558.4253,21,1395777831558.4253
2024-01-18,1349113301313.992,21,1349113301313.992
2024-01-19,1358870709187.3203,21,1358870709187.3203
2024-01-20,1358229790473.767,21,1358229790473.767
2024-01-21,1351489956820.9524,21,1351489956820.9524
2024-01-22,1282050937090.828,21,1282050937090.828
2024-01-23,1279155669707.354,21,1279155669707.354
2024-01-24,1286655851700.4458,21,1286655851700.4458
2024-01-25,1279255889733.2842,21,1279255889733.2842
2024-01-26,1332934018013.3389,21,1332934018013.3389
2024-01-27,1341039048527.5244,21,1341039048527.5244
2024-01-28,1338840897932.083,21,1338840897932.083
2024-01-29,1380022372421.6875,21,1380022372421.6875
2024-01-30,1373741294176.268,21,1373741294176.268
2024-01-31,1352850533710.6924,21,1352850533710.6924
2024-02-01,1368292463607.1123,21,1368292463607.1123
2024-02-02,1374420106330.6206,21,1374420106330.6206
2024-02-03,1367319986127.2957,21,1367319986127.2957
2024-02-04,1355635933911.9297,21,1355635933911.9297
2024-02-05,1359583026459.866,21,1359583026459.866
2024-02-06,1378819388620.227,21,1378819388620.227
2024-02-07,1414742437048.837,21,1414742437048.837
2024-02-08,1437312534303.458,21,1437312534303.458
2024-02-09,1490747345280.2646,21,1490747345280.2646
2024-02-10,1507686634947.0728,21,1507686634947.0728
2024-02-11,1517434363802.6855,21,1517434363802.6855
2024-02-12,1576177913506.971,21,1576177913506.971
2024-02-13,1568199400568.7285,21,1568199400568.7285
2024-02-14,1635309976343.169,21,1635309976343.169
2024-02-15,1647861426002.1147,21,1647861426002.1147
2024-02-16,1648113317639.974,21,1648113317639.974
2024-02-17,1633138287265.6738,21,1633138287265.6738
2024-02-18,1657359065919.0557,21,1657359065919.0557
2024-02-19,1659954010315.9124,21,1659954010315.9124
2024-02-20,1676001876166.1082,21,1676001876166.1082
2024-02-21,1658559543165.8044,21,1658559543165.8044
2024-02-22,1645236791309.379,21,1645236791309.379
2024-02-23,1623871580655.8545,21,1623871580655.8545
2024-02-24,1655189386782.0366,21,1655189386782.0366
2024-02-25,1674143292228.0342,21,1674143292228.0342
2024-02-26,1748475318601.659,21,1748475318601.659
2024-02-27,1807650079431.0928,21,1807650079431.0928
2024-02-28,1941303311934.8284,21,1941303311934.8284
2024-02-29,1914437471089.096,21,1914437471089.096
2024-03-01,1960646987691.4463,21,1960646987691.4463
2024-03-02,1958466971169.8154,21,1958466971169.8154
2024-03-03,1986244364426.0876,21,1986244364426.0876
2024-03-04,2112283897211.8406,21,2112283897211.8406
2024-03-05,1994300162059.2454,21,1994300162059.2454
2024-03-06,2088357266488.8398,21,2088357266488.8398
2024-03-07,2129840329532.5327,21,2129840329532.5327
2024-03-08,2159046013932.1055,21,2159046013932.1055
2024-03-09,2168058523326.8237,21,2168058523326.8237
2024-03-10,2178014035040.1758,21,2178014035040.1758
2024-03-11,2278692777320.0054,21,2278692777320.0054
2024-03-12,2256659305495.2236,21,2256659305495.2236
2024-03-13,2313474654506.1094,21,2313474654506.1094
2024-03-14,2263490666293.1807,21,2263490666293.1807
2024-03-15,2207210194030.871,21,2207210194030.871
2024-03-16,2080501712892.7563,21,2080501712892.7563
2024-03-17,2173696984515.4292,21,2173696984515.4292
2024-03-18,2135675674103.7131,21,2135675674103.7131
2024-03-19,1943062798422.9004,21,1943062798422.9004
2024-03-20,2136563660134.1675,21,2136563660134.1675
2024-03-21,2077316834740.9722,21,2077316834740.9722
2024-03-22,2015750299508.1118,21,2015750299508.1118
2024-03-23,2022078497807.2466,21,2022078497807.2466
2024-03-24,2113249486858.4546,21,2113249486858.4546
2024-03-25,2194273376097.3267,21,2194273376097.3267
2024-03-26,2194981202603.043,21,2194981202603.043
2024-03-27,2166048560596.8176,21,2166048560596.8176
2024-03-28,2203496687947.553,21,2203496687947.553
2024-03-29,2186595583704.5474,21,2186595583704.5474
2024-03-30,2177861456741.1936,21,2177861456741.1936
2024-03-31,2236559645575.6313,21,2236559645575.6313
2024-04-01,2171051752147.9932,21,2171051752147.9932
2024-04-02,2039698621352.5967,21,2039698621352.5967
2024-04-03,2055566925315.585,21,2055566925315.585
2024-04-04,2113711369670.0015,21,2113711369670.0015
2024-04-05,2089814781917.962,21,2089814781917.962
2024-04-06,2121749691685.933,21,2121749691685.933
2024-04-07,2145008620496.8691,21,2145008620496.8691
2024-04-08,2225334477794.6436,21,2225334477794.6436
2024-04-09,2141183271694.2676,21,2141183271694.2676
2024-04-10,2179349543618.2598,21,2179349543618.2598
2024-04-11,2162246498499.9023,21,2162246498499.9023
2024-04-12,2042402711836.7866,21,2042402711836.7866
2024-04-13,1917163306399.8438,21,1917163306399.8438
2024-04-14,1990059233733.0122,21,1990059233733.0122
2024-04-15,1924300159117.9292,21,1924300159117.9292
2024-04-16,1926234525210.8784,21,1926234525210.8784
2024-04-17,1857719227672.9878,21,1857719227672.9878
2024-04-18,1923147425168.0632,21,1923147425168.0632
2024-04-19,1931517609979.0942,22,1931517609979.0942
2024-04-20,1981798525941.9434,22,1981798525941.9434
2024-04-21,1977153214451.408,22,1977153214451.408
2024-04-22,2035407931650.4917,22,2035407931650.4917
2024-04-23,2027812112752.8733,22,2027812112752.8733
2024-04-24,1965666524452.3262,22,1965666524452.3262
2024-04-25,1970803853341.5698,22,1970803853341.5698
2024-04-26,1945863634518.8962,22,1945863634518.8962
2024-04-27,1954791702657.2764,22,1954791702657.2764
2024-04-28,1947073089747.4368,22,1947073089747.4368
2024-04-29,1954912407176.9116,22,1954912407176.9116
2024-04-30,1853230847519.4536,22,1853230847519.4536
2024-05-01,1805537296308.502,22,1805537296308.502
2024-05-02,1828288134011.2034,22,1828288134011.2034
2024-05-03,1928110687645.9402,22,1928110687645.9402
2024-05-04,1951387375774.6472,22,1951387375774.6472
2024-05-05,1957413666955.603,22,1957413666955.603
2024-05-06,1934018102756.8708,22,1934018102756.8708
2024-05-07,1903203075681.5168,22,1903203075681.5168
2024-05-08,1873315834937.2742,22,1873315834937.2742
2024-05-09,1927437232389.633,22,1927437232389.633
2024-05-10,1857784939561.574,22,1857784939561.574
2024-05-11,1857919015268.0693,22,1857919015268.0693
2024-05-12,1871961966305.5508,22,1871961966305.5508
2024-05-13,1904139228493.1357,22,1904139228493.1357
2024-05-14,1860056572782.025,22,1860056572782.025
2024-05-15,1990900546695.6462,22,1990900546695.6462
2024-05-16,1958736650244.9968,22,1958736650244.9968
2024-05-17,2024414394684.9683,22,2024414394684.9683
2024-05-18,2027130465335.2344,22,2027130465335.2344
2024-05-19,2002006119615.1938,22,2002006119615.1938
2024-05-20,2199343482448.2915,22,2199343482448.2915
2024-05-21,2185210703655.8555,22,2185210703655.8555
2024-05-22,2154524259798.8862,22,2154524259798.8862
2024-05-23,2130857634188.4873,22,2130857634188.4873
2024-05-24,2132601120498.4675,22,2132601120498.4675
2024-05-25,2151325800561.6018,22,2151325800561.6018
2024-05-26,2140175176797.0383,22,2140175176797.0383
2024-05-27,2173321377254.6704,22,2173321377254.6704
2024-05-28,2141568683459.7495,22,2141568683459.7495
2024-05-29,2115026082371.9302,22,2115026082371.9302
2024-05-30,2126835153598.9102,22,2126835153598.9102
2024-05-31,2109993278823.1626,22,2109993278823.1626
2024-06-01,2122088137955.6885,22,2122088137955.6885
2024-06-02,2116452878676.3325,22,2116452878676.3325
2024-06-03,2140588011714.1836,22,2140588011714.1836
2024-06-04,2195316768293.1577,22,2195316768293.1577
2024-06-05,2215874755484.114,22,2215874755484.114
2024-06-06,2201352170042.3867,22,2201352170042.3867
2024-06-07,2142593641257.2375,22,2142593641257.2375
2024-06-08,2136688034682.4292,22,2136688034682.4292
2024-06-09,2149224305521.3313,22,2149224305521.3313
2024-06-10,2131669288801.0854,22,2131669288801.0854
2024-06-11,2055236474497.207,22,2055236474497.207
2024-06-12,2090515390501.27,22,2090515390501.27
2024-06-13,2037608982962.7227,22,2037608982962.7227
2024-06-14,2020077562783.2598,22,2020077562783.2598
2024-06-15,2037593601568.513,22,2037593601568.513
2024-06-16,2057609771940.9995,22,2057609771940.9995
2024-06-17,2033393760976.289,22,2033393760976.289
2024-06-18,1992978283722.001,22,1992978283722.001
2024-06-19,2000448733270.5671,22,2000448733270.5671
2024-06-20,1990142727927.3687,23,1990142727927.3687
2024-06-21,1975652750380.8992,23,1975652750380.8992
2024-06-22,1975289210149.808,23,1975289210149.808
2024-06-23,1938180548241.151,23,1938180548241.151
2024-06-24,1872617257966.8513,23,1872617257966.8513
2024-06-25,1914415191096.7676,23,1914415191096.7676
2024-06-26,1889389795144.7397,23,1889389795144.7397
2024-06-27,1924986020437.8066,23,1924986020437.8066
2024-06-28,1881726962301.5005,23,1881726962301.5005
2024-06-29,1893442263671.6765,23,1893442263671.6765
2024-06-30,1944394493434.0886,23,1944394493434.0886
2024-07-01,1948603240336.3428,23,1948603240336.3428
2024-07-02,1934775084525.124,23,1934775084525.124
2024-07-03,1867493845558.5295,23,1867493845558.5295
2024-07-04,1753577460784.2903,23,1753577460784.2903
2024-07-05,1738358770111.0256,23,1738358770111.0256
2024-07-06,1796774702426.0315,23,1796774702426.0315
2024-07-07,1712920316406.3926,23,1712920316406.3926
2024-07-08,1751104279490.8503,23,1751104279490.8503
2024-07-09,1786850918010.026,23,1786850918010.026
2024-07-10,1788541047163.0083,23,1788541047163.0083
2024-07-11,1777368061969.04,23,1777368061969.04
